Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
14991 Wilfred,21011212.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,Outer Drive-Hayes,42.419441,-82.965618,"location
(42.419441, -82.965618)"
13715 Capitol,22006448.,100.00,10/26/2016,Closed,Selected,,Side Lot,7,Paveway,42.376755,-83.180471,"location
(42.376755, -83.180471)"
2725 Carter,10002129.,100.00,10/20/2016,Closed,Selected,,Side Lot,5,Jamison,42.369068,-83.108533,"location
(42.369068, -83.108533)"
3299 Carter,12002271.,100.00,10/13/2017,Closed,Selected,,Side Lot,5,Jamison,42.36712,-83.113725,"location
(42.36712, -83.113725)"
5570 Casmere,13005773-4,100.00,08/08/2017,Closed,Selected,,Side Lot,3,Buffalo Charles,42.40753,-83.045981,"location
(42.40753, -83.045981)"
12550 Evanston,21005065.,100.00,04/03/2018,Closed,Selected,,Side Lot,4,Ravendale,42.401314,-82.977954,"location
(42.401314, -82.977954)"
4559 Mcgraw,14001393.,100.00,02/20/2016,Closed,Selected,,Side Lot,6,Midwest,42.345091,-83.116211,"location
(42.345091, -83.116211)"
3821 Mcgraw,14001354.,100.00,02/15/2017,Closed,Selected,,Side Lot,5,Midwest,42.349294,-83.107642,"location
(42.349294, -83.107642)"
13855 Pinewood,21022287.,100.00,07/10/2015,Closed,Selected,,Side Lot,3,Franklin,42.438903,-82.981619,"location
(42.438903, -82.981619)"
15048 Griggs,16041089.,100.00,11/06/2015,Closed,Selected,,Side Lot,2,Bethune Community,42.400939,-83.162471,"location
(42.400939, -83.162471)"
12062 Griggs,18016791.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Grand River-I96,42.376651,-83.161689,"location
(42.376651, -83.161689)"
8970 Griggs,18016754.,100.00,10/01/2015,Closed,Selected,,Side Lot,7,Barton-McFarland,42.36086,-83.16138,"location
(42.36086, -83.16138)"
14810 Kentucky,16036468.,100.00,03/24/2018,Closed,Selected,,Side Lot,2,Chalfonte,42.398193,-83.158151,"location
(42.398193, -83.158151)"
4078 Sheridan,17012817.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,Gratiot-Grand,42.369905,-83.013525,"location
(42.369905, -83.013525)"
4074 Sheridan,17012816.002L,100.00,07/25/2015,Closed,Selected,,Side Lot,5,Gratiot-Grand,42.36985,-83.013489,"location
(42.36985, -83.013489)"
13522 Steel,22022230.,100.00,05/17/2016,Closed,Selected,,Side Lot,7,Grand River-I96,42.386207,-83.170542,"location
(42.386207, -83.170542)"
13974 Steel,22022261.,100.00,01/05/2017,Closed,Selected,,Side Lot,7,Happy Homes,42.389306,-83.170672,"location
(42.389306, -83.170672)"
13594 Steel,22022240.,100.00,07/25/2015,Closed,Selected,Homebuyer,Side Lot,7,Grand River-I96,42.387167,-83.170585,"location
(42.387167, -83.170585)"
2544 Fullerton,10003829.,100.00,04/07/2018,Closed,Selected,,Side Lot,5,Dexter-Linwood,42.389178,-83.118327,"location
(42.389178, -83.118327)"
6199 Georgia,13004817.,100.00,08/31/2017,Closed,Selected,,Side Lot,5,Airport Sub,42.393313,-83.038224,"location
(42.393313, -83.038224)"
6193 Georgia,13004816.,100.00,04/05/2016,Closed,Selected,,Side Lot,5,Airport Sub,42.393313,-83.038335,"location
(42.393313, -83.038335)"
10067 Cedarlawn,18006543.,100.00,10/13/2016,Closed,Selected,,Side Lot,7,Barton-McFarland,42.372484,-83.159892,"location
(42.372484, -83.159892)"
2681 Columbus,10001445.,100.00,04/03/2017,Closed,Selected,,Side Lot,5,Wildemere Park,42.363613,-83.103964,"location
(42.363613, -83.103964)"
14902 Longview,21007478.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,Outer Drive-Hayes,42.410956,-82.966488,"location
(42.410956, -82.966488)"
169 W Longwood,01004921.,100.00,05/04/2016,Closed,Selected,,Side Lot,2,Grixdale Farms,42.421579,-83.105208,"location
(42.421579, -83.105208)"
6330 Linsdale,16003421.,100.00,06/06/2017,Closed,Selected,,Side Lot,6,Midwest,42.356527,-83.138926,"location
(42.356527, -83.138926)"
5532 Lipton,16005365.,100.00,10/09/2017,Closed,Selected,,Side Lot,7,Nardin Park,42.369112,-83.136725,"location
(42.369112, -83.136725)"
5550 Lipton,16005362.,100.00,10/05/2017,Closed,Selected,,Side Lot,7,Nardin Park,42.369112,-83.137091,"location
(42.369112, -83.137091)"
18090 Keystone,13016142.,100.00,04/18/2017,Closed,Selected,,Side Lot,3,Krainz Woods,42.427447,-83.050701,"location
(42.427447, -83.050701)"
15866 Trinity,22108534.,100.00,08/04/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.406876,-83.248186,"location
(42.406876, -83.248186)"
12922 Vaughan,22097624.,100.00,08/21/2017,Closed,Selected,,Side Lot,1,Brightmoor,42.383335,-83.237498,"location
(42.383335, -83.237498)"
19416 Vaughan,22097960.,100.00,06/28/2016,Closed,Selected,,Side Lot,1,Evergreen Lahser 7/8,42.433442,-83.239784,"location
(42.433442, -83.239784)"
7525 Giese,15003090.,100.00,06/20/2017,Closed,Selected,,Side Lot,3,Airport Sub,42.41566,-83.026074,"location
(42.41566, -83.026074)"
7529 Giese,15003091.,100.00,06/20/2017,Closed,Selected,,Side Lot,3,Airport Sub,42.415662,-83.025944,"location
(42.415662, -83.025944)"
2310 Grand,08004630.,100.00,08/07/2017,Closed,Selected,,Side Lot,2,Oakman Blvd Community,42.396309,-83.119212,"location
(42.396309, -83.119212)"
15493 Rossini Drive,21025007.,100.00,06/27/2015,Closed,Selected,,Side Lot,3,Regent Park,42.44398,-82.961551,"location
(42.44398, -82.961551)"
2484 Liddesdale,20013551.,100.00,08/27/2015,Closed,Selected,,Side Lot,6,Boynton,42.270047,-83.156656,"location
(42.270047, -83.156656)"
1100 Liddesdale,20013648.,100.00,06/21/2018,Closed,Selected,,Side Lot,6,Boynton,42.280819,-83.14706,"location
(42.280819, -83.14706)"
8647 Woodlawn,19003000-1,100.00,01/25/2018,Closed,Selected,,Side Lot,3,Airport Sub,42.399476,-83.016577,"location
(42.399476, -83.016577)"
14802 Coram,21022077.003,100.00,04/08/2017,Closed,Selected,,Side Lot,3,Regent Park,42.437867,-82.969644,"location
(42.437867, -82.969644)"
12030 Corbett,21006884.,100.00,08/26/2016,Closed,Selected,,Side Lot,4,Wade,42.402697,-82.986115,"location
(42.402697, -82.986115)"
78 E Grixdale,01006089.,100.00,07/06/2016,Closed,Selected,,Side Lot,3,Greenfield Park,42.427432,-83.100565,"location
(42.427432, -83.100565)"
120 E Hildale,01006214.,100.00,10/04/2016,Closed,Selected,,Side Lot,3,Greenfield Park,42.428184,-83.099817,"location
(42.428184, -83.099817)"
2427 Ferry Park,10000938.,100.00,05/24/2018,Closed,Selected,,Side Lot,5,NW Goldberg,42.359778,-83.09676,"location
(42.359778, -83.09676)"
13856 Manning,21023192.,100.00,06/05/2017,Closed,Selected,,Side Lot,3,Franklin,42.440391,-82.981734,"location
(42.440391, -82.981734)"
13850 Manning,21023193.,100.00,06/05/2017,Closed,Selected,,Side Lot,3,Franklin,42.440389,-82.981863,"location
(42.440389, -82.981863)"
5055 Maplewood,16003159.,100.00,10/26/2016,Closed,Selected,,Side Lot,6,Midwest,42.359699,-83.125307,"location
(42.359699, -83.125307)"
7149 Milton,15002832.,100.00,04/07/2018,Closed,Selected,,Side Lot,3,Airport Sub,42.407565,-83.027154,"location
(42.407565, -83.027154)"
15864 Patton,22103993.,100.00,07/11/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.406951,-83.243708,"location
(42.406951, -83.243708)"
19352 Shields,13019222-3,100.00,09/28/2015,Closed,Selected,,Side Lot,3,Farwell,42.436472,-83.059686,"location
(42.436472, -83.059686)"
5900 16th St,10006172.002L,100.00,07/19/2016,Closed,Selected,,Side Lot,5,NW Goldberg,42.356267,-83.09298,"location
(42.356267, -83.09298)"
15002 Snowden,22027735.,100.00,02/12/2018,Closed,Selected,,Side Lot,2,Bethune Community,42.400059,-83.17654,"location
(42.400059, -83.17654)"
6076 Wabash,08008945.,100.00,07/08/2015,Closed,Selected,,Side Lot,5,Elijah McCoy,42.359591,-83.090629,"location
(42.359591, -83.090629)"
1960 Grand,08004659.,100.00,03/19/2016,Closed,Selected,,Side Lot,2,Oakman Blvd Community,42.397658,-83.115561,"location
(42.397658, -83.115561)"
3610 Hudson,12000880.,100.00,09/15/2017,Closed,Selected,,Side Lot,5,Midwest,42.349551,-83.105148,"location
(42.349551, -83.105148)"
6448 Walton,18003738.,100.00,07/25/2015,Closed,Selected,Homebuyer,Side Lot,6,Midwest,42.346033,-83.134789,"location
(42.346033, -83.134789)"
6446 Walton,18003739.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Midwest,42.346072,-83.134691,"location
(42.346072, -83.134691)"
6438 Walton,18003741.,100.00,07/25/2015,Closed,Selected,Homebuyer,Side Lot,6,Midwest,42.34615,-83.134495,"location
(42.34615, -83.134495)"
3324 Waring,20015327.,100.00,10/04/2016,Closed,Selected,,Side Lot,6,Boynton,42.265017,-83.166058,"location
(42.265017, -83.166058)"
3208 Waring,20015334.,100.00,07/24/2017,Closed,Selected,,Side Lot,6,Boynton,42.265723,-83.165461,"location
(42.265723, -83.165461)"
3194 Waring,20015336.,100.00,08/04/2016,Closed,Selected,,Side Lot,6,Boynton,42.265886,-83.165323,"location
(42.265886, -83.165323)"
3188 Waring,20015337.,100.00,10/26/2015,Closed,Selected,,Side Lot,6,Boynton,42.265967,-83.165255,"location
(42.265967, -83.165255)"
3180 Waring,20015338.,100.00,10/05/2015,Closed,Selected,,Side Lot,6,Boynton,42.266049,-83.165186,"location
(42.266049, -83.165186)"
2188 Liddesdale,20013572.,100.00,07/12/2017,Closed,Selected,,Side Lot,6,Boynton,42.271941,-83.155083,"location
(42.271941, -83.155083)"
2414 Liddesdale,20013561.,100.00,05/17/2016,Closed,Selected,,Side Lot,6,Boynton,42.270864,-83.155977,"location
(42.270864, -83.155977)"
1230 Liddesdale,20013638.,100.00,09/16/2016,Closed,Selected,,Side Lot,6,Boynton,42.279841,-83.14788,"location
(42.279841, -83.14788)"
1272 Liebold,20014292.,100.00,07/24/2015,Closed,Selected,,Side Lot,6,Boynton,42.279776,-83.149211,"location
(42.279776, -83.149211)"
184 E Nevada,01005310.,100.00,06/27/2015,Closed,Selected,,Side Lot,3,Greenfield Park,42.42452,-83.098511,"location
(42.42452, -83.098511)"
68 E Parkhurst,01004750.,100.00,09/08/2015,Closed,Selected,,Side Lot,3,Greenfield Park,42.42073,-83.100497,"location
(42.42073, -83.100497)"
3247 Hogarth,12001374.,100.00,06/29/2016,Closed,Selected,,Side Lot,5,Wildemere Park,42.360306,-83.107941,"location
(42.360306, -83.107941)"
2997 Hogarth,12001362.,100.00,06/11/2018,Closed,Selected,,Side Lot,5,Wildemere Park,42.360982,-83.106123,"location
(42.360982, -83.106123)"
2727 Hogarth,10001383.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,Wildemere Park,42.361855,-83.103781,"location
(42.361855, -83.103781)"
2316 Monterey,08003651.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,Dexter-Linwood,42.387081,-83.112241,"location
(42.387081, -83.112241)"
14634 Lesure,22032599.,100.00,03/24/2018,Closed,Selected,,Side Lot,2,Bethune Community,42.396735,-83.180672,"location
(42.396735, -83.180672)"
3838 Pennsylvania,19005606.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,West End,42.374468,-82.992563,"location
(42.374468, -82.992563)"
4202 Pennsylvania,19005632.,100.00,05/26/2017,Closed,Selected,,Side Lot,4,West End,42.376747,-82.994093,"location
(42.376747, -82.994093)"
4192 Pennsylvania,19005631.,100.00,04/27/2017,Closed,Selected,,Side Lot,4,West End,42.376674,-82.994044,"location
(42.376674, -82.994044)"
4188 Pennsylvania,19005630.,100.00,04/27/2017,Closed,Selected,,Side Lot,4,West End,42.3766,-82.993994,"location
(42.3766, -82.993994)"
6096 WABASH,08008949.,100.00,07/08/2015,Closed,Selected,,Side Lot,5,Elijah McCoy,42.359918,-83.090738,"location
(42.359918, -83.090738)"
2917 Springle,21047831.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,Riverbend,42.379355,-82.961505,"location
(42.379355, -82.961505)"
2911 Springle,21047832.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,Riverbend,42.379269,-82.961448,"location
(42.379269, -82.961448)"
4401 Springle,21047748.,100.00,01/13/2017,Closed,Selected,,Side Lot,4,Fox Creek,42.387766,-82.967003,"location
(42.387766, -82.967003)"
13545 Pinehurst,16044431.,100.00,06/15/2016,Closed,Selected,,Side Lot,7,Northwest Community,42.386595,-83.165762,"location
(42.386595, -83.165762)"
12659 Pinehurst,16044476.,100.00,03/24/2018,Closed,Selected,,Side Lot,7,Grand River-I96,42.381487,-83.165564,"location
(42.381487, -83.165564)"
7299 Prairie,18013556.,100.00,03/23/2018,Closed,Selected,,Side Lot,6,Midwest,42.346336,-83.143085,"location
(42.346336, -83.143085)"
19325 Keating,09024059.002L,100.00,08/03/2015,Closed,Selected,,Side Lot,3,Nolan,42.435264,-83.100619,"location
(42.435264, -83.100619)"
1269 Lenox,21050144.,100.00,09/18/2017,Closed,Selected,,Side Lot,4,Riverbend,42.374121,-82.954137,"location
(42.374121, -82.954137)"
15897 LOG CABIN,08009624.,100.00,05/22/2017,Closed,Selected,,Side Lot,2,Pilgrim Village,42.409299,-83.121827,"location
(42.409299, -83.121827)"
6379 Hazlett,16013517.,100.00,03/25/2017,Closed,Selected,Homebuyer,Side Lot,6,Midwest,42.34953,-83.125664,"location
(42.34953, -83.125664)"
6385 Hazlett,16013516.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Midwest,42.349603,-83.125716,"location
(42.349603, -83.125716)"
6391 Hazlett,16013515.,100.00,10/14/2016,Closed,Selected,,Side Lot,6,Midwest,42.349676,-83.125768,"location
(42.349676, -83.125768)"
5465 Helen,15009640.,100.00,04/07/2018,Closed,Selected,,Side Lot,5,Gratiot Town/Ketterring,42.376933,-83.023467,"location
(42.376933, -83.023467)"
1107 Lenox,21050166.,100.00,06/12/2017,Closed,Selected,,Side Lot,4,Riverbend,42.372219,-82.952888,"location
(42.372219, -82.952888)"
1143 Lenox,21050160.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,Riverbend,42.372738,-82.953228,"location
(42.372738, -82.953228)"
4045 Lillibridge,21042906.,100.00,04/11/2017,Closed,Selected,,Side Lot,4,West End,42.381146,-82.983175,"location
(42.381146, -82.983175)"
20191 Stoepel,16019297.,100.00,10/09/2017,Closed,Selected,,Side Lot,2,Garden Homes,42.442667,-83.143352,"location
(42.442667, -83.143352)"
12627 Racine,21033588.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,LaSalle College Park,42.42103,-82.994356,"location
(42.42103, -82.994356)"
12621 Racine,21033589.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,LaSalle College Park,42.420954,-82.99425,"location
(42.420954, -82.99425)"
5115 Radnor,21078427.,100.00,07/21/2015,Closed,Selected,,Side Lot,4,Cornerstone Village,42.411607,-82.919886,"location
(42.411607, -82.919886)"
14911 Kentfield,22100765.,100.00,07/11/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.397328,-83.240691,"location
(42.397328, -83.240691)"
4239 Lakepointe,21065192.,100.00,05/24/2018,Closed,Selected,,Side Lot,4,Morningside,42.392533,-82.94797,"location
(42.392533, -82.94797)"
5229 Lakepointe,21065108.,100.00,04/07/2018,Closed,Selected,,Side Lot,4,Morningside,42.400151,-82.953073,"location
(42.400151, -82.953073)"
12861 Omaha,20018477.,100.00,09/21/2017,Closed,Selected,,Side Lot,6,Boynton,42.271548,-83.162586,"location
(42.271548, -83.162586)"
12883 Omaha,20018474.,100.00,10/05/2017,Closed,Selected,,Side Lot,6,Boynton,42.2717,-83.162915,"location
(42.2717, -83.162915)"
12889 Omaha,20018473.,100.00,10/11/2017,Closed,Selected,,Side Lot,6,Boynton,42.271751,-83.163025,"location
(42.271751, -83.163025)"
12895 Omaha,20018472.002L,100.00,10/11/2017,Closed,Selected,,Side Lot,6,Boynton,42.271802,-83.163135,"location
(42.271802, -83.163135)"
12897 OMAHA,20018472.001,100.00,10/19/2017,Closed,Selected,,Side Lot,6,Boynton,42.271828,-83.163196,"location
(42.271828, -83.163196)"
20037 Omira,09022900.,100.00,08/29/2016,Closed,Selected,,Side Lot,3,Nolan,42.441695,-83.096535,"location
(42.441695, -83.096535)"
5157 Holcomb,19008625.,100.00,04/08/2017,Closed,Selected,,Side Lot,5,Gratiot Woods,42.381888,-83.004108,"location
(42.381888, -83.004108)"
5917 Linwood,10007763.,100.00,07/28/2016,Closed,Selected,,Side Lot,5,NW Goldberg,42.355478,-83.096168,"location
(42.355478, -83.096168)"
5923 Linwood,10007762.,100.00,07/28/2016,Closed,Selected,,Side Lot,5,NW Goldberg,42.355554,-83.096211,"location
(42.355554, -83.096211)"
5927 Linwood,10007761.,100.00,07/28/2016,Closed,Selected,,Side Lot,5,NW Goldberg,42.355629,-83.096254,"location
(42.355629, -83.096254)"
6639 Raymond,19004072.,100.00,04/08/2017,Closed,Selected,,Side Lot,3,Airport Sub,42.393279,-83.008458,"location
(42.393279, -83.008458)"
19601 Rowe,21035962.,100.00,08/29/2017,Closed,Selected,,Side Lot,3,Pulaski,42.43955,-83.003999,"location
(42.43955, -83.003999)"
15331 Hubbell,22040001.,100.00,01/05/2018,Closed,Selected,,Side Lot,1,Belmont,42.402363,-83.189231,"location
(42.402363, -83.189231)"
12145 St Marys,22059260.,100.00,10/19/2016,Closed,Selected,,Side Lot,7,Plymouth-I96,42.376712,-83.205273,"location
(42.376712, -83.205273)"
19345 St Marys,22058859.,100.00,07/01/2016,Closed,Selected,,Side Lot,2,Greenfield,42.433109,-83.207724,"location
(42.433109, -83.207724)"
9573 Monica,16022036-51,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Midwest,42.36769,-83.141512,"location
(42.36769, -83.141512)"
4451 Montclair,21041022-3,100.00,04/17/2018,Closed,Selected,,Side Lot,4,East Canfield,42.381574,-82.987451,"location
(42.381574, -82.987451)"
1673 Lemay,21041836.,100.00,08/29/2016,Closed,Selected,,,4,East Village,42.36721,-82.976424,"location
(42.36721, -82.976424)"
6773 Rutherford,22056839.,100.00,10/13/2015,Closed,Selected,,Side Lot,7,Warren Ave Community,42.341072,-83.201387,"location
(42.341072, -83.201387)"
9979 Forrer,22054683.,100.00,11/20/2015,Closed,Selected,,Side Lot,7,Joy Community,42.368943,-83.201361,"location
(42.368943, -83.201361)"
14175 Forrer,22054536.,100.00,07/27/2016,Closed,Selected,,Side Lot,1,Greenfield-Grand River,42.390437,-83.201773,"location
(42.390437, -83.201773)"
6787 Forrer,22054817.,100.00,01/25/2016,Closed,Selected,,Side Lot,7,Warren Ave Community,42.34128,-83.200156,"location
(42.34128, -83.200156)"
20117 Ilene,16040514.002L,100.00,05/26/2016,Closed,Selected,,Side Lot,2,Pembroke,42.44118,-83.163814,"location
(42.44118, -83.163814)"
20119 Ilene,16040514.001,100.00,05/26/2016,Closed,Selected,,Side Lot,2,Pembroke,42.441234,-83.163815,"location
(42.441234, -83.163815)"
12315 Indiana,16036274.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Littlefield Community,42.379262,-83.157051,"location
(42.379262, -83.157051)"
14669 Indiana,16036129.,100.00,11/20/2017,Closed,Selected,,Side Lot,7,Chalfonte,42.397676,-83.157664,"location
(42.397676, -83.157664)"
13643 Steel,22023008.,100.00,07/06/2017,Closed,Selected,,Side Lot,7,Grand River-I96,42.387785,-83.171204,"location
(42.387785, -83.171204)"
14117 Strathmoor,22038465.,100.00,03/30/2016,Closed,Selected,,Side Lot,1,Hubbell-Lyndon,42.389853,-83.187623,"location
(42.389853, -83.187623)"
14101 Strathmoor,22038467.,100.00,03/30/2016,Closed,Selected,,Side Lot,1,Hubbell-Lyndon,42.389634,-83.187615,"location
(42.389634, -83.187615)"
14093 Strathmoor,22038468.,100.00,03/30/2016,Closed,Selected,,Side Lot,1,Hubbell-Lyndon,42.389524,-83.187612,"location
(42.389524, -83.187612)"
18281 Sunderland Rd,22084997.,100.00,07/11/2015,Closed,Selected,,Side Lot,1,Evergreen-Outer Drive,42.42377,-83.228693,"location
(42.42377, -83.228693)"
5221 TRENTON,20010532.,100.00,08/10/2016,Closed,Selected,,Side Lot,6,Claytown,42.331449,-83.148971,"location
(42.331449, -83.148971)"
13619 Rosa Parks Blvd,08007866.,100.00,07/11/2015,Closed,Selected,,Side Lot,2,Oakman Blvd Community,42.397403,-83.114291,"location
(42.397403, -83.114291)"
12279 Mackay,09013506.,100.00,06/29/2016,Closed,Selected,,Side Lot,3,Campau/Banglatown,42.406387,-83.067696,"location
(42.406387, -83.067696)"
18827 Mackay,09013243.,100.00,07/25/2015,Closed,Selected,,Side Lot,3,Northeast Central District,42.43094,-83.07735,"location
(42.43094, -83.07735)"
18515 Maine,09012621.,100.00,06/27/2015,Closed,Selected,,Side Lot,3,Northeast Central District,42.428518,-83.076123,"location
(42.428518, -83.076123)"
13477 Maine,09012789.,100.00,08/25/2016,Closed,Selected,,Side Lot,3,North Campau,42.413174,-83.071418,"location
(42.413174, -83.071418)"
3149 Gilbert,18010377.,100.00,05/26/2017,Closed,Selected,,Side Lot,6,Michigan-Martin,42.324603,-83.117771,"location
(42.324603, -83.117771)"
3493 Gilbert,18010355.,100.00,12/15/2015,Closed,Selected,,Side Lot,6,Michigan-Martin,42.326643,-83.119243,"location
(42.326643, -83.119243)"
19979 Irvington,09023444.,100.00,10/27/2016,Closed,Selected,,Side Lot,3,Nolan,42.440841,-83.098617,"location
(42.440841, -83.098617)"
15735 Lesure,22033187.,100.00,06/27/2018,Closed,Selected,,Side Lot,2,Bethune Community,42.40626,-83.181737,"location
(42.40626, -83.181737)"
15739 Lesure,22033186.,100.00,06/27/2018,Closed,Selected,,Side Lot,2,Bethune Community,42.406356,-83.181742,"location
(42.406356, -83.181742)"
15743 Lesure,22033185.,100.00,06/27/2018,Closed,Selected,,Side Lot,2,Bethune Community,42.406452,-83.181747,"location
(42.406452, -83.181747)"
15747 Lesure,22033184.,100.00,06/27/2018,Closed,Selected,,Side Lot,2,Bethune Community,42.406548,-83.181751,"location
(42.406548, -83.181751)"
16583 Lesure,22033132.,100.00,07/11/2015,Closed,Selected,,Side Lot,2,Harmony Village,42.412937,-83.182038,"location
(42.412937, -83.182038)"
4571 Lillibridge,21042867.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,West End,42.384323,-82.985288,"location
(42.384323, -82.985288)"
5243 University Pl,21077500.,100.00,06/27/2016,Closed,Selected,,Side Lot,4,Cornerstone Village,42.410983,-82.924264,"location
(42.410983, -82.924264)"
13551 Goddard,09014399.,100.00,06/27/2015,Closed,Selected,,Side Lot,3,North Campau,42.413078,-83.074661,"location
(42.413078, -83.074661)"
11381 Grandmont,22065091.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Joy Community,42.371179,-83.209896,"location
(42.371179, -83.209896)"
13845 Maine,09012766.,100.00,09/06/2017,Closed,Selected,,Side Lot,3,North Campau,42.41503,-83.072671,"location
(42.41503, -83.072671)"
9025 Isham,19004198.,100.00,05/09/2016,Closed,Selected,,Side Lot,3,Airport Sub,42.396551,-83.011602,"location
(42.396551, -83.011602)"
18447 Syracuse,13013884.,100.00,02/20/2016,Closed,Selected,,Side Lot,3,Krainz Woods,42.428773,-83.046102,"location
(42.428773, -83.046102)"
4493 Lillibridge,21042880.,100.00,02/22/2018,Closed,Selected,,Side Lot,4,West End,42.383361,-82.984657,"location
(42.383361, -82.984657)"
4449 Lillibridge,21042887.,100.00,02/03/2017,Closed,Selected,,Side Lot,4,West End,42.382843,-82.984317,"location
(42.382843, -82.984317)"
17909 Wexford,13021792.,100.00,02/08/2017,Closed,Selected,,Side Lot,3,Davison,42.425562,-83.064948,"location
(42.425562, -83.064948)"
11379 Montrose,22053331.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Joy Community,42.371332,-83.20024,"location
(42.371332, -83.20024)"
4393 Manistique,21061520.,100.00,10/06/2015,Closed,Selected,,Side Lot,4,Fox Creek,42.392473,-82.953725,"location
(42.392473, -82.953725)"
4387 Manistique,21061521.,100.00,09/17/2015,Closed,Selected,,Side Lot,4,Fox Creek,42.3924,-82.953675,"location
(42.3924, -82.953675)"
2937 Manistique,21061614.,100.00,07/25/2015,Closed,Selected,,Side Lot,4,Riverbend,42.384368,-82.948374,"location
(42.384368, -82.948374)"
2913 Manistique,21061618.,100.00,08/08/2016,Closed,Selected,,Side Lot,4,Riverbend,42.384073,-82.948177,"location
(42.384073, -82.948177)"
2231 Gray,21048771.,100.00,01/19/2017,Closed,Selected,,Side Lot,4,Riverbend,42.376886,-82.95856,"location
(42.376886, -82.95856)"
20091 Greenview,22080124.,100.00,03/19/2016,Closed,Selected,,Side Lot,1,O'Hair Park,42.440159,-83.226241,"location
(42.440159, -83.226241)"
18461 Greenview,22080228.,100.00,01/29/2018,Closed,Selected,,Side Lot,1,Evergreen-Outer Drive,42.425717,-83.225588,"location
(42.425717, -83.225588)"
3749 Rohns,19009498.,100.00,03/11/2016,Closed,Selected,,Side Lot,5,Gratiot Woods,42.371313,-82.997651,"location
(42.371313, -82.997651)"
18881 Syracuse,13013847.,100.00,10/08/2015,Closed,Selected,,Side Lot,3,Krainz Woods,42.432811,-83.046305,"location
(42.432811, -83.046305)"
18895 Syracuse,13013845.,100.00,10/08/2015,Closed,Selected,,Side Lot,3,Krainz Woods,42.433028,-83.046315,"location
(42.433028, -83.046315)"
13449 Mackay,09013439.,100.00,09/07/2016,Closed,Selected,,Side Lot,3,North Campau,42.412479,-83.072053,"location
(42.412479, -83.072053)"
177 Woodmere,20008477.,100.00,07/27/2016,Closed,Selected,,Side Lot,6,Carbon Works,42.294206,-83.130172,"location
(42.294206, -83.130172)"
4447 Moran,13010326.,100.00,11/06/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.365364,-83.029722,"location
(42.365364, -83.029722)"
4455 Moran,13010325.,100.00,11/16/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.365446,-83.029776,"location
(42.365446, -83.029776)"
5309 Moran,13010304.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,Poletown East,42.371292,-83.033659,"location
(42.371292, -83.033659)"
5301 Moran,13010305.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,Poletown East,42.371205,-83.033603,"location
(42.371205, -83.033603)"
2353 Manson,16015262.,100.00,06/14/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.320187,-83.108046,"location
(42.320187, -83.108046)"
2365 Manson,16015260.,100.00,06/14/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.320332,-83.108151,"location
(42.320332, -83.108151)"
2389 Manson,16015257.,100.00,06/24/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.320622,-83.108361,"location
(42.320622, -83.108361)"
2395 Manson,16015256.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Central Southwest,42.320695,-83.108413,"location
(42.320695, -83.108413)"
14373 Fielding,22103181.,100.00,07/28/2016,Closed,Selected,,Side Lot,1,Brightmoor,42.392008,-83.242651,"location
(42.392008, -83.242651)"
4669 Junction,16013165.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.337421,-83.116581,"location
(42.337421, -83.116581)"
5421 Tarnow,18012560.,100.00,10/18/2016,Closed,Selected,,Side Lot,6,Claytown,42.33516,-83.13773,"location
(42.33516, -83.13773)"
8109 Mandalay,16018618.,100.00,10/13/2017,Closed,Selected,,Side Lot,6,Midwest,42.353475,-83.138142,"location
(42.353475, -83.138142)"
