Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
16567 Mansfield,22057700.,1400.00,12/15/2015,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.411384,-83.205913,"location
(42.411384, -83.205913)"
16539 Mansfield,22057704.,1000.00,04/13/2016,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.411,-83.205898,"location
(42.411, -83.205898)"
6322 Abington Ave,22065927.,5100.00,02/24/2015,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.336697,-83.209165,"location
(42.336697, -83.209165)"
11220 Lakepointe,21064828.,1000.00,10/20/2017,Closed,Selected,Investor,Auction,4,Yorkshire Woods,42.421079,-82.950545,"location
(42.421079, -82.950545)"
11420 Lakepointe,21064849.,1700.00,10/19/2017,Closed,Selected,Investor,Auction,4,Yorkshire Woods,42.423202,-82.948942,"location
(42.423202, -82.948942)"
10551 Beaconsfield,21066119.,4200.00,09/28/2016,Closed,Selected,Homebuyer,Auction,4,Yorkshire Woods,42.417265,-82.951517,"location
(42.417265, -82.951517)"
2470 Longfellow,10002654.,37200.00,09/12/2014,Closed,Selected,Homebuyer,Auction,5,Boston Edison,42.37648,-83.108795,"location
(42.37648, -83.108795)"
2264 Longfellow,10002669.,16300.00,06/04/2015,Closed,Selected,Homebuyer,Auction,5,Boston Edison,42.377528,-83.10597,"location
(42.377528, -83.10597)"
2525 W Boston Blvd,10002780.,25600.00,07/16/2015,Closed,Selected,Investor,Auction,5,Boston Edison,42.37769,-83.110656,"location
(42.37769, -83.110656)"
2224 W Boston Blvd,10002831.,62800.00,06/17/2015,Closed,Selected,Investor,Auction,5,Boston Edison,42.380017,-83.106803,"location
(42.380017, -83.106803)"
2475 Calvert,10002975.,1200.00,03/03/2015,Closed,Selected,Homebuyer,Auction,5,Dexter-Linwood,42.379944,-83.111142,"location
(42.379944, -83.111142)"
2745 Collingwood,10003087.,1000.00,03/25/2015,Closed,Selected,Homebuyer,Auction,5,Dexter-Linwood,42.379284,-83.1157,"location
(42.379284, -83.1157)"
2228 Collingwood,10003111.,1000.00,10/29/2014,Closed,Selected,Homebuyer,Auction,5,Dexter-Linwood,42.382452,-83.108648,"location
(42.382452, -83.108648)"
3666 Three Mile Dr,21071083.,5600.00,09/30/2016,Closed,Selected,Homebuyer,Auction,4,Morningside,42.393547,-82.933806,"location
(42.393547, -82.933806)"
4134 Three Mile Dr,21071109.,1000.00,09/07/2017,Closed,Selected,Investor,Auction,4,Morningside,42.396409,-82.935707,"location
(42.396409, -82.935707)"
4666 Three Mile Dr,21071143.,1300.00,03/16/2017,Closed,Selected,Investor,Auction,4,Morningside,42.400063,-82.938092,"location
(42.400063, -82.938092)"
4700 Three Mile Dr,21071147.,2800.00,02/23/2017,Closed,Selected,Investor,Auction,4,Morningside,42.400458,-82.938352,"location
(42.400458, -82.938352)"
4842 Three Mile Dr,21071155.,14100.00,08/24/2017,Closed,Selected,Investor,Auction,4,Morningside,42.401405,-82.938953,"location
(42.401405, -82.938953)"
6850 Abington Ave,22065980.,12000.00,10/30/2015,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.342002,-83.209384,"location
(42.342002, -83.209384)"
6857 Abington Ave,22066648.,6600.00,08/06/2014,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.342085,-83.210067,"location
(42.342085, -83.210067)"
16141 Lindsay,22067307.,13400.00,08/11/2017,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.409139,-83.213381,"location
(42.409139, -83.213381)"
6544 Memorial,22067410.,22100.00,10/24/2014,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.339704,-83.210507,"location
(42.339704, -83.210507)"
15841 Collingham,21027230-1,9100.00,04/10/2015,Closed,Selected,Investor,Auction,3,Regent Park,42.448504,-82.957755,"location
(42.448504, -82.957755)"
20102 Regent Dr,21055641-2,1100.00,09/29/2014,Closed,Selected,Investor,Auction,3,Mohican Regent,42.445269,-82.975349,"location
(42.445269, -82.975349)"
12740 Hayes,21056483-4,1000.00,03/12/2015,Closed,Selected,Homebuyer,Auction,4,Mapleridge,42.424634,-82.964808,"location
(42.424634, -82.964808)"
12775 Payton,21057508.015L,1300.00,06/12/2018,Closed,Selected,,Auction,4,Moross-Morang,42.431469,-82.954396,"location
(42.431469, -82.954396)"
5096 Burns,17006301.,2100.00,09/26/2014,Closed,Selected,Homebuyer,Auction,5,Pingree Park,42.379668,-83.00739,"location
(42.379668, -83.00739)"
11665 Lansdowne,21058497.004L,4050.00,11/30/2015,Closed,Selected,Homebuyer,Auction,4,Denby,42.423161,-82.954009,"location
(42.423161, -82.954009)"
10731 Roxbury,21059016-7,4100.00,06/26/2015,Closed,Selected,Investor,Auction,4,Yorkshire Woods,42.41743,-82.952762,"location
(42.41743, -82.952762)"
11137 Balfour,21067956-7,9200.00,04/18/2017,Closed,Selected,Homebuyer,Auction,4,Moross-Morang,42.423767,-82.942656,"location
(42.423767, -82.942656)"
3946 Cadieux,21074933.002L,8000.00,12/23/2015,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.398865,-82.924453,"location
(42.398865, -82.924453)"
5580 Cadieux,21075026-7,1000.00,11/12/2015,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.410563,-82.932376,"location
(42.410563, -82.932376)"
5928 Cadieux,21075051-3,1000.00,09/08/2015,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.413192,-82.934125,"location
(42.413192, -82.934125)"
13975 Rutherford,22056582.,4600.00,06/28/2016,Closed,Selected,Homebuyer,Auction,1,Greenfield-Grand River,42.388028,-83.203795,"location
(42.388028, -83.203795)"
6909 Rutherford,22056819.,14600.00,07/05/2016,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.342992,-83.201462,"location
(42.342992, -83.201462)"
6787 Rutherford,22056837.,1800.00,09/29/2015,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.341264,-83.201395,"location
(42.341264, -83.201395)"
6360 Mansfield,22056877.,10400.00,03/04/2015,Closed,Selected,Investor,Auction,7,Warren Ave Community,42.337279,-83.201797,"location
(42.337279, -83.201797)"
6448 Mansfield,22056888.,1000.00,09/29/2017,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.338486,-83.201843,"location
(42.338486, -83.201843)"
6800 Mansfield,22056903.,1000.00,12/03/2014,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.341452,-83.201963,"location
(42.341452, -83.201963)"
6920 Mansfield,22056920.,1600.00,01/12/2015,Closed,Selected,Investor,Auction,7,Warren Ave Community,42.343084,-83.202027,"location
(42.343084, -83.202027)"
13966 Mansfield,22057155.,4100.00,09/08/2016,Closed,Selected,Homebuyer,Auction,1,Greenfield-Grand River,42.387965,-83.204258,"location
(42.387965, -83.204258)"
14000 St Marys,22058533.,12600.00,03/02/2017,Closed,Selected,Investor,Auction,1,Greenfield-Grand River,42.388399,-83.205383,"location
(42.388399, -83.205383)"
14360 St Marys,22058568.,2000.00,07/19/2017,Closed,Selected,Homebuyer,Auction,1,Greenfield-Grand River,42.392635,-83.20559,"location
(42.392635, -83.20559)"
15029 St Marys,22059104.,1300.00,12/18/2015,Closed,Selected,Homebuyer,Auction,1,Grand River-St Marys,42.399613,-83.206909,"location
(42.399613, -83.206909)"
2284 W Philadelphia,10001830.,1000.00,02/11/2015,Closed,Selected,Investor,Auction,5,North LaSalle,42.369842,-83.101355,"location
(42.369842, -83.101355)"
2293 Pingree,10001852.,1000.00,08/29/2014,Closed,Selected,Homebuyer,Auction,5,North LaSalle,42.370159,-83.101706,"location
(42.370159, -83.101706)"
2448 Blaine,10002018.,1200.00,02/17/2015,Closed,Selected,Homebuyer,Auction,5,North LaSalle,42.370778,-83.104354,"location
(42.370778, -83.104354)"
2258 W Euclid,10001739.,1200.00,09/24/2014,Closed,Selected,Investor,Auction,5,North LaSalle,42.369195,-83.100358,"location
(42.369195, -83.100358)"
2480 Atkinson,10002518.,17300.00,02/17/2015,Closed,Selected,Investor,Auction,5,Historic Atkinson,42.374679,-83.107821,"location
(42.374679, -83.107821)"
2460 Atkinson,10002521.,26100.00,09/14/2015,Closed,Selected,Homebuyer,Auction,5,Historic Atkinson,42.374809,-83.107474,"location
(42.374809, -83.107474)"
2280 Atkinson,10002536.,15000.00,10/27/2016,Closed,Selected,Investor,Auction,5,Historic Atkinson,42.375712,-83.105062,"location
(42.375712, -83.105062)"
2230 Atkinson,10002542.,13500.00,09/02/2014,Closed,Selected,Homebuyer,Auction,5,Historic Atkinson,42.376009,-83.104269,"location
(42.376009, -83.104269)"
2234 Edison,10002610.,3700.00,06/12/2015,Closed,Selected,Investor,Auction,5,Boston Edison,42.376846,-83.104909,"location
(42.376846, -83.104909)"
2499 Longfellow,10002638.,29100.00,06/12/2014,Closed,Selected,Homebuyer,Auction,5,Boston Edison,42.37583,-83.108916,"location
(42.37583, -83.108916)"
6735 Winthrop,22052704.,5100.00,10/28/2014,Closed,Selected,Investor,Auction,7,Warren Ave Community,42.340608,-83.197671,"location
(42.340608, -83.197671)"
5501 Oldtown,21075504-5,4100.00,03/23/2016,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.409778,-82.931433,"location
(42.409778, -82.931433)"
19706 Moross,21079560-2,5700.00,11/23/2015,Closed,Selected,Investor,Auction,4,Moross-Morang,42.428968,-82.940563,"location
(42.428968, -82.940563)"
9389 Penrod,22078045-51,1100.00,08/11/2014,Closed,Selected,Homebuyer,Auction,7,Franklin Park,42.36448,-83.22065,"location
(42.36448, -83.22065)"
18679 Greenview,22080215-6,1000.00,12/07/2016,Closed,Selected,Homebuyer,Auction,1,Evergreen-Outer Drive,42.427941,-83.225678,"location
(42.427941, -83.225678)"
6169 Brace,22081331-44,8300.00,06/29/2016,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.334318,-83.223184,"location
(42.334318, -83.223184)"
5770 Stahelin,22082688.002L,1000.00,10/10/2014,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.331457,-83.2236,"location
(42.331457, -83.2236)"
9240 Warwick,22085883-4,4550.00,05/07/2015,Closed,Selected,Homebuyer,Auction,7,Franklin Park,42.362307,-83.227117,"location
(42.362307, -83.227117)"
17405 Annchester,22092030-1,10500.00,01/13/2016,Closed,Selected,Investor,Auction,1,Evergreen-Outer Drive,42.419028,-83.235475,"location
(42.419028, -83.235475)"
6058 Auburn,22092078-9,1000.00,07/07/2016,Closed,Selected,Investor,Auction,7,Warrendale,42.333241,-83.232203,"location
(42.333241, -83.232203)"
15115 Vaughan,22098311-2,7000.00,06/27/2018,Closed,Selected,,Auction,1,Brightmoor,42.399754,-83.238732,"location
(42.399754, -83.238732)"
16591 Bentler,22110857-8,15100.00,08/07/2014,Closed,Selected,Homebuyer,Auction,1,Miller Grove,42.410786,-83.252755,"location
(42.410786, -83.252755)"
9618 West Parkway,22119047-8,7750.00,08/03/2015,Closed,Selected,Homebuyer,Auction,7,West Outer Drive,42.366083,-83.265107,"location
(42.366083, -83.265107)"
13575 St Marys,22059203.,1000.00,08/23/2016,Closed,Selected,Investor,Auction,1,Schoolcraft Southfield,42.385781,-83.205663,"location
(42.385781, -83.205663)"
13559 St Marys,22059205.,15000.00,08/16/2016,Closed,Selected,Homebuyer,Auction,1,Schoolcraft Southfield,42.385561,-83.205653,"location
(42.385561, -83.205653)"
12965 St Marys,22059213.,1200.00,10/28/2016,Closed,Selected,Homebuyer,Auction,1,Schoolcraft Southfield,42.384562,-83.205592,"location
(42.384562, -83.205592)"
6544 Mettetal,22059546.,23800.00,07/22/2015,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.339782,-83.204362,"location
(42.339782, -83.204362)"
6730 Mettetal,22059550.,2100.00,03/13/2015,Closed,Selected,Investor,Auction,7,Warren Ave Community,42.340443,-83.20439,"location
(42.340443, -83.20439)"
6904 Mettetal,22059575.,6200.00,12/02/2015,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.342858,-83.204485,"location
(42.342858, -83.204485)"
7524 Mettetal,22059610.,1000.00,11/11/2016,Closed,Selected,Investor,Auction,7,Warren Ave Community,42.34772,-83.204528,"location
(42.34772, -83.204528)"
17150 Murray Hill,22060079.,5500.00,05/10/2018,Closed,Selected,,Auction,2,College Park,42.416673,-83.207667,"location
(42.416673, -83.207667)"
17546 Murray Hill,22060099.,7300.00,10/26/2016,Closed,Selected,Homebuyer,Auction,2,College Park,42.420252,-83.207793,"location
(42.420252, -83.207793)"
20236 Ashton,22075308.,6100.00,12/15/2017,Closed,Selected,Investor,Auction,1,O'Hair Park,42.441339,-83.220842,"location
(42.441339, -83.220842)"
13201 Gallagher,09009872.,5000.00,02/17/2015,Closed,Selected,Investor,Auction,3,Campau/Banglatown,42.413525,-83.064529,"location
(42.413525, -83.064529)"
2627 Austin,10000147.,8100.00,03/18/2015,Closed,Selected,Homebuyer,Auction,6,Hubbard Richard,42.323622,-83.077665,"location
(42.323622, -83.077665)"
2236 W Euclid,10001742.,1000.00,01/09/2015,Closed,Selected,Investor,Auction,5,North LaSalle,42.369325,-83.100014,"location
(42.369325, -83.100014)"
2507 W Philadelphia,10001768.,1200.00,10/16/2014,Closed,Selected,Homebuyer,Auction,5,North LaSalle,42.368299,-83.103929,"location
(42.368299, -83.103929)"
5500 Ashley,21078662.,6900.00,03/06/2015,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.415786,-82.917332,"location
(42.415786, -82.917332)"
5241 Ashley,21078678.,3200.00,10/29/2014,Closed,Selected,Investor,Auction,4,Cornerstone Village,42.414737,-82.916129,"location
(42.414737, -82.916129)"
5515 Gateshead,21078746.,1000.00,09/17/2015,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.416139,-82.917267,"location
(42.416139, -82.917267)"
21771 Moross,21079020.,1000.00,11/17/2014,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.420604,-82.918299,"location
(42.420604, -82.918299)"
20484 Mccormick,21080194.,6750.00,12/01/2017,Closed,Selected,Homebuyer,Auction,4,Moross-Morang,42.426426,-82.93139,"location
(42.426426, -82.93139)"
6594 Forrer,22053577.,4600.00,10/02/2015,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.339493,-83.199417,"location
(42.339493, -83.199417)"
6730 Forrer,22053586.,1000.00,01/28/2015,Closed,Selected,Investor,Auction,7,Warren Ave Community,42.340525,-83.199456,"location
(42.340525, -83.199456)"
6736 Forrer,22053587.,4000.00,01/07/2015,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.340621,-83.199459,"location
(42.340621, -83.199459)"
6806 Forrer,22053597.,14200.00,08/11/2017,Closed,Selected,Investor,Auction,7,Warren Ave Community,42.341581,-83.199496,"location
(42.341581, -83.199496)"
6826 Forrer,22053600.,1000.00,12/11/2014,Closed,Selected,Investor,Auction,7,Warren Ave Community,42.341869,-83.199507,"location
(42.341869, -83.199507)"
7530 Forrer,22053646.,8400.00,08/18/2015,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.347876,-83.199788,"location
(42.347876, -83.199788)"
20534 Ashton,22075323.,8950.00,08/10/2016,Closed,Selected,Investor,Auction,1,O'Hair Park,42.443133,-83.220905,"location
(42.443133, -83.220905)"
11240 Lansdowne,21058376.,4400.00,08/07/2015,Closed,Selected,Investor,Auction,4,Denby,42.419067,-82.956271,"location
(42.419067, -82.956271)"
11825 Lansdowne,21058491.001,2000.00,11/24/2015,Closed,Selected,Homebuyer,Auction,4,Denby,42.424867,-82.952715,"location
(42.424867, -82.952715)"
11637 Lansdowne,21058499.,6700.00,08/12/2014,Closed,Selected,Homebuyer,Auction,4,Denby,42.422845,-82.954248,"location
(42.422845, -82.954248)"
10865 Stratmann,21058570.,1000.00,02/09/2017,Closed,Selected,Homebuyer,Auction,4,Outer Drive-Hayes,42.417773,-82.957249,"location
(42.417773, -82.957249)"
11421 Rossiter,21058733.006,1000.00,08/21/2015,Closed,Selected,Homebuyer,Auction,4,Denby,42.422984,-82.951363,"location
(42.422984, -82.951363)"
11221 Rossiter,21058738.,1000.00,11/22/2016,Closed,Selected,Homebuyer,Auction,4,Denby,42.421177,-82.952632,"location
(42.421177, -82.952632)"
11175 Rossiter,21058744.,4900.00,11/30/2015,Closed,Selected,Homebuyer,Auction,4,Denby,42.420655,-82.953025,"location
(42.420655, -82.953025)"
11131 Rossiter,21058750.,1000.00,08/04/2015,Closed,Selected,Homebuyer,Auction,4,Denby,42.420088,-82.953451,"location
(42.420088, -82.953451)"
6503 Winthrop,22052726.,7100.00,06/30/2016,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.338271,-83.197579,"location
(42.338271, -83.197579)"
3837 28th St,14011282.,2500.00,02/18/2015,Closed,Selected,Homebuyer,Auction,6,Chadsey Condon,42.333694,-83.106691,"location
(42.333694, -83.106691)"
12716 Broadstreet,14012153.,46400.00,07/25/2017,Closed,Selected,Homebuyer,Auction,7,Russell Woods,42.383415,-83.13641,"location
(42.383415, -83.13641)"
19414 Spencer,15005932.,1000.00,06/24/2016,Closed,Selected,Homebuyer,Auction,3,Nortown,42.437614,-83.02614,"location
(42.437614, -83.02614)"
8533 Ohio,18015248.,3800.00,05/22/2015,Closed,Selected,Homebuyer,Auction,7,Barton-McFarland,42.35718,-83.153303,"location
(42.35718, -83.153303)"
8049 Wisconsin,18015457.,1000.00,05/26/2015,Closed,Selected,Homebuyer,Auction,7,Barton-McFarland,42.352567,-83.154352,"location
(42.352567, -83.154352)"
8622 Indiana,18015520.,1000.00,06/10/2015,Closed,Selected,Homebuyer,Auction,7,Barton-McFarland,42.358368,-83.155211,"location
(42.358368, -83.155211)"
8585 Kentucky,18015765.,3200.00,03/23/2016,Closed,Selected,Homebuyer,Auction,7,Barton-McFarland,42.357822,-83.157022,"location
(42.357822, -83.157022)"
8066 Normile,18016405.,1000.00,09/29/2015,Closed,Selected,Homebuyer,Auction,7,Aviation Sub,42.352757,-83.158351,"location
(42.352757, -83.158351)"
8258 Normile,18016424.,10600.00,11/28/2016,Closed,Selected,Investor,Auction,7,Aviation Sub,42.354978,-83.158478,"location
(42.354978, -83.158478)"
8853 Mendota,18017371.,9550.00,11/14/2017,Closed,Selected,Homebuyer,Auction,7,Barton-McFarland,42.359662,-83.164472,"location
(42.359662, -83.164472)"
8234 Esper,18017818.,8050.00,06/26/2015,Closed,Selected,Homebuyer,Auction,7,Aviation Sub,42.354335,-83.163226,"location
(42.354335, -83.163226)"
8234 Meyers,18018551.,4800.00,10/08/2015,Closed,Selected,Homebuyer,Auction,7,Aviation Sub,42.354525,-83.167136,"location
(42.354525, -83.167136)"
564 E Boston Blvd,03002686.,9500.00,02/27/2015,Closed,Selected,Investor,Auction,5,Arden Park,42.389872,-83.077469,"location
(42.389872, -83.077469)"
509 Englewood,03002908.,3000.00,04/06/2015,Closed,Selected,Homebuyer,Auction,5,Gateway Community,42.394465,-83.08177,"location
(42.394465, -83.08177)"
701 Pingree,04002089.,8000.00,01/24/2017,Closed,Selected,Homebuyer,Auction,5,Piety Hill,42.376808,-83.083668,"location
(42.376808, -83.083668)"
6333 Winthrop,22052739.,16100.00,12/07/2015,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.336936,-83.197521,"location
(42.336936, -83.197521)"
6300 Montrose,22052744.,14100.00,04/01/2016,Closed,Selected,Investor,Auction,7,Warren Ave Community,42.336542,-83.198053,"location
(42.336542, -83.198053)"
6783 Penrod,22078232.,1000.00,08/25/2016,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.340952,-83.219818,"location
(42.340952, -83.219818)"
18696 Faust,22078793.,2150.00,04/26/2017,Closed,Selected,Homebuyer,Auction,1,Evergreen-Outer Drive,42.428231,-83.22378,"location
(42.428231, -83.22378)"
13591 Faust,22079167.,1800.00,04/03/2015,Closed,Selected,Homebuyer,Auction,1,Schoolcraft Southfield,42.385585,-83.22262,"location
(42.385585, -83.22262)"
12047 Faust,22079201.,1250.00,07/27/2015,Closed,Selected,Homebuyer,Auction,7,Southfield Plymouth,42.375045,-83.222146,"location
(42.375045, -83.222146)"
4590 Charles,13006835.,11100.00,03/04/2016,Closed,Selected,Homebuyer,Auction,3,Buffalo Charles,42.411418,-83.052601,"location
(42.411418, -83.052601)"
5829 Emeline,13006990.,18100.00,12/14/2016,Closed,Selected,Homebuyer,Auction,3,Buffalo Charles,42.412787,-83.043855,"location
(42.412787, -83.043855)"
12908 Buffalo,13014616.,40000.00,10/23/2017,Closed,Selected,Homebuyer,Auction,3,Buffalo Charles,42.413362,-83.047293,"location
(42.413362, -83.047293)"
725 Manistique,21061735.,1000.00,09/25/2015,Closed,Selected,Homebuyer,Auction,4,Jefferson Chalmers,42.371299,-82.9397,"location
(42.371299, -82.9397)"
20261 Dean,13020190.,3400.00,05/03/2016,Closed,Selected,Homebuyer,Auction,3,Farwell,42.444871,-83.063023,"location
(42.444871, -83.063023)"
651 Manistique,21061748.,1000.00,08/08/2016,Closed,Selected,Investor,Auction,4,Jefferson Chalmers,42.370304,-82.939034,"location
(42.370304, -82.939034)"
9500 Wayburn,21063550.,1000.00,08/05/2016,Closed,Selected,Homebuyer,Auction,4,Outer Drive-Hayes,42.410195,-82.959222,"location
(42.410195, -82.959222)"
4443 Wayburn,21063943.,1500.00,01/07/2015,Closed,Selected,Homebuyer,Auction,4,Morningside,42.394345,-82.951587,"location
(42.394345, -82.951587)"
20527 Ashton,22075334.,6600.00,09/22/2016,Closed,Selected,Homebuyer,Auction,1,O'Hair Park,42.443005,-83.221614,"location
(42.443005, -83.221614)"
19329 Ashton,22075412.,1000.00,02/17/2015,Closed,Selected,Homebuyer,Auction,1,O'Hair Park,42.432458,-83.220978,"location
(42.432458, -83.220978)"
12160 Duchess,21057789.,3100.00,07/24/2015,Closed,Selected,Investor,Auction,4,Denby,42.42633,-82.954852,"location
(42.42633, -82.954852)"
12558 Duchess,21057819.,10100.00,08/02/2017,Closed,Selected,Homebuyer,Auction,4,Moross-Morang,42.430211,-82.951895,"location
(42.430211, -82.951895)"
12345 Duchess,21057858.,4700.00,06/30/2016,Closed,Selected,Investor,Auction,4,Moross-Morang,42.428565,-82.953912,"location
(42.428565, -82.953912)"
11829 Laing,21058067.,4100.00,07/18/2016,Closed,Selected,Homebuyer,Auction,4,Denby,42.423587,-82.956356,"location
(42.423587, -82.956356)"
11994 Whitehill,21058210.,4350.00,08/03/2015,Closed,Selected,Investor,Auction,4,Denby,42.425915,-82.952532,"location
(42.425915, -82.952532)"
11751 Whitehill,21058309.,1400.00,07/20/2015,Closed,Selected,Homebuyer,Auction,4,Denby,42.42348,-82.955176,"location
(42.42348, -82.955176)"
6244 Brace,22080847.,1000.00,05/17/2017,Closed,Selected,Investor,Auction,7,Warrendale,42.335441,-83.222542,"location
(42.335441, -83.222542)"
6778 Brace,22080892.,1000.00,08/17/2016,Closed,Selected,Investor,Auction,7,Warrendale,42.34084,-83.222727,"location
(42.34084, -83.222727)"
11675 Glastonbury,22082671.,1000.00,07/17/2015,Closed,Selected,Investor,Auction,7,Southfield Plymouth,42.373309,-83.224501,"location
(42.373309, -83.224501)"
6150 Stahelin,22082706.,3840.00,07/15/2016,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.334091,-83.223671,"location
(42.334091, -83.223671)"
16706 Stahelin,22083160.,1100.00,06/24/2016,Closed,Selected,Homebuyer,Auction,1,North Rosedale Park,42.412015,-83.226149,"location
(42.412015, -83.226149)"
1181 Atkinson,06002314.,13500.00,02/18/2015,Closed,Selected,Homebuyer,Auction,5,Historic Atkinson,42.379643,-83.092595,"location
(42.379643, -83.092595)"
1508 Atkinson,06002350.,6500.00,02/04/2016,Closed,Selected,Homebuyer,Auction,5,Historic Atkinson,42.378909,-83.096313,"location
(42.378909, -83.096313)"
1434 Atkinson,06002359.,10080.00,04/10/2018,Closed,Selected,,Auction,5,Historic Atkinson,42.379355,-83.095081,"location
(42.379355, -83.095081)"
1412 Edison,06002439.,23550.00,09/11/2015,Closed,Selected,Homebuyer,Auction,5,Boston Edison,42.380364,-83.095282,"location
(42.380364, -83.095282)"
1197 Longfellow,06002469.,6600.00,06/26/2015,Closed,Selected,Homebuyer,Auction,5,Boston Edison,42.381278,-83.094044,"location
(42.381278, -83.094044)"
1207 Longfellow,06002470.,3000.00,12/23/2015,Closed,Selected,Investor,Auction,5,Boston Edison,42.381218,-83.094211,"location
(42.381218, -83.094211)"
1405 Chicago,06002540.,45100.00,10/28/2014,Closed,Selected,Investor,Auction,5,Boston Edison,42.38164,-83.09602,"location
(42.38164, -83.09602)"
18631 Albion,17014400.,5400.00,08/07/2014,Closed,Selected,Investor,Auction,3,Von Steuben,42.431306,-83.006158,"location
(42.431306, -83.006158)"
18401 Teppert,17015153.,1000.00,09/25/2014,Closed,Selected,Investor,Auction,3,Mount Olivet,42.429045,-83.008566,"location
(42.429045, -83.008566)"
17616 Beland,17015260.,6100.00,03/05/2015,Closed,Selected,Homebuyer,Auction,3,Mount Olivet,42.424019,-83.008764,"location
(42.424019, -83.008764)"
7248 Logan,18000888.,1000.00,03/05/2015,Closed,Selected,Homebuyer,Auction,6,Springwells,42.308837,-83.119339,"location
(42.308837, -83.119339)"
16803 Stahelin,22083574.,2500.00,12/21/2015,Closed,Selected,Homebuyer,Auction,1,North Rosedale Park,42.41371,-83.226966,"location
(42.41371, -83.226966)"
14547 Stahelin,22083681.,10700.00,06/19/2015,Closed,Selected,Homebuyer,Auction,1,Rosedale Park,42.394487,-83.226638,"location
(42.394487, -83.226638)"
11715 Stahelin,22083785.,3300.00,12/15/2015,Closed,Selected,Homebuyer,Auction,7,Southfield Plymouth,42.373812,-83.225757,"location
(42.373812, -83.225757)"
6014 Grandville,22087985.,4600.00,02/12/2015,Closed,Selected,Investor,Auction,7,Warrendale,42.332675,-83.22857,"location
(42.332675, -83.22857)"
6266 Grandville,22088012.,1100.00,10/11/2016,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.3358,-83.228702,"location
(42.3358, -83.228702)"
10014 Grandville,22088272.,22200.00,05/04/2015,Closed,Selected,Investor,Auction,7,Franklin Park,42.368897,-83.229735,"location
(42.368897, -83.229735)"
14345 Grandville,22088763.,11400.00,04/23/2015,Closed,Selected,Investor,Auction,1,Westwood Park,42.391877,-83.231375,"location
(42.391877, -83.231375)"
8885 Grandville,22088899.,5700.00,07/02/2015,Closed,Selected,Homebuyer,Auction,7,Franklin Park,42.358965,-83.230227,"location
(42.358965, -83.230227)"
6030 Westwood,22089118.,1000.00,10/03/2017,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.332863,-83.229772,"location
(42.332863, -83.229772)"
6234 Westwood,22089137.,5600.00,10/07/2014,Closed,Selected,Investor,Auction,7,Warrendale,42.335121,-83.229844,"location
(42.335121, -83.229844)"
16545 Huntington,22089918.,16350.00,01/15/2016,Closed,Selected,Homebuyer,Auction,1,North Rosedale Park,42.410527,-83.233273,"location
(42.410527, -83.233273)"
15945 Curtis,22014748-9,2550.00,01/27/2017,Closed,Selected,Homebuyer,Auction,2,College Park,42.422806,-83.204746,"location
(42.422806, -83.204746)"
18648 Pembroke,22018164-5,2800.00,11/05/2014,Closed,Selected,Homebuyer,Auction,1,O'Hair Park,42.437411,-83.2266,"location
(42.437411, -83.2266)"
20100 Schaefer,22030322-3,1900.00,04/20/2018,Closed,Selected,,Auction,2,Blackstone Park,42.440612,-83.180426,"location
(42.440612, -83.180426)"
15757 Greenfield,22050836.003L,1650.00,10/27/2015,Closed,Selected,Investor,Auction,1,Crary/St Marys,42.406567,-83.199367,"location
(42.406567, -83.199367)"
