Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
19211 Mitchell,13023984-5,1100.00,01/19/2018,Closed,Selected,,Own It Now,3,Pershing,42.434528,-83.072566,"location
(42.434528, -83.072566)"
2974 Helen,15008778.,1000.00,10/11/2016,Closed,Selected,Homebuyer,Own It Now,5,Islandview,42.360763,-83.012071,"location
(42.360763, -83.012071)"
2216 Concord,15010729.,1200.00,09/08/2017,Closed,Selected,Investor,Own It Now,5,Islandview,42.356071,-83.011366,"location
(42.356071, -83.011366)"
9087 N Martindale,14007542.,1000.00,07/28/2017,Closed,Selected,Investor,,5,Petoskey-Otsego,42.366472,-83.125642,"location
(42.366472, -83.125642)"
5181 Tuxedo,16005612.,1000.00,11/03/2017,Closed,Selected,Homebuyer,Own It Now,7,Nardin Park,42.375028,-83.138041,"location
(42.375028, -83.138041)"
13558 Monica,16021102.,1000.00,06/22/2017,Closed,Selected,Homebuyer,Own It Now,7,Oakman Blvd Community,42.387358,-83.142506,"location
(42.387358, -83.142506)"
9660 Nardin,14013027.,1000.00,02/09/2018,Closed,Selected,,Own It Now,7,Nardin Park,42.369288,-83.131667,"location
(42.369288, -83.131667)"
5158 Scotten,14009695.,1200.00,03/13/2018,Closed,Selected,Homebuyer,Own It Now,6,Chadsey Condon,42.344131,-83.11016,"location
(42.344131, -83.11016)"
6008 Scotten,14009723.,1000.00,05/24/2017,Closed,Selected,Homebuyer,Own It Now,6,Midwest,42.34818,-83.111847,"location
(42.34818, -83.111847)"
5067 Dailey,16003938.,2000.00,05/24/2018,Closed,Selected,,Own It Now,6,Midwest,42.362401,-83.130975,"location
(42.362401, -83.130975)"
8860 Stoepel,16018671.,1000.00,08/04/2016,Closed,Selected,Homebuyer,Own It Now,6,Midwest,42.360283,-83.139247,"location
(42.360283, -83.139247)"
5003 Ridgewood,16004265.002L,1100.00,11/04/2016,Closed,Selected,Homebuyer,Own It Now,6,Midwest,42.365268,-83.135603,"location
(42.365268, -83.135603)"
5006 Campbell,16014544.,1000.00,08/10/2016,Closed,Selected,Homebuyer,Own It Now,6,Chadsey Condon,42.338987,-83.119336,"location
(42.338987, -83.119336)"
4331 Virginia Park,14002764.,1000.00,08/09/2017,Closed,Selected,Homebuyer,Own It Now,6,Petoskey-Otsego,42.361124,-83.117822,"location
(42.361124, -83.117822)"
10395 AMERICAN,16024276.,1000.00,07/19/2017,Closed,Selected,Investor,Own It Now,7,Oakman Blvd Community,42.372357,-83.144644,"location
(42.372357, -83.144644)"
8867 American,16024384.,1100.00,03/07/2018,Closed,Selected,Homebuyer,Own It Now,6,Midwest,42.360256,-83.144262,"location
(42.360256, -83.144262)"
8619 American,16024397.,1000.00,07/25/2017,Closed,Selected,Homebuyer,Own It Now,6,Midwest,42.358653,-83.144614,"location
(42.358653, -83.144614)"
4999 Campbell,16014625.,1500.00,04/07/2017,Closed,Selected,Homebuyer,Own It Now,6,Chadsey Condon,42.338713,-83.119908,"location
(42.338713, -83.119908)"
3726 Bushey,16014699.,4000.00,11/04/2016,Closed,Selected,Homebuyer,,6,Central Southwest,42.330055,-83.113511,"location
(42.330055, -83.113511)"
4382 Seebaldt,14001881.,1200.00,06/27/2017,Closed,Selected,Homebuyer,Own It Now,6,Midwest,42.356398,-83.116891,"location
(42.356398, -83.116891)"
6089 30th St,16010752.,1000.00,10/07/2016,Closed,Selected,Homebuyer,,6,Midwest,42.349238,-83.116833,"location
(42.349238, -83.116833)"
3758 Northwestern,14002460.,1040.00,09/29/2017,Closed,Selected,Homebuyer,Own It Now,5,Petoskey-Otsego,42.358678,-83.111282,"location
(42.358678, -83.111282)"
20200 Monica,16021467.,3800.00,12/08/2017,Closed,Selected,Investor,Own It Now,2,Garden Homes,42.442769,-83.144773,"location
(42.442769, -83.144773)"
5074 S Clarendon,16003676.,1000.00,10/24/2017,Closed,Selected,Investor,Own It Now,6,Midwest,42.361332,-83.128599,"location
(42.361332, -83.128599)"
14850 San Juan,16025431.,1000.00,07/27/2016,Closed,Selected,Homebuyer,Own It Now,7,Chalfonte,42.398862,-83.145462,"location
(42.398862, -83.145462)"
20196 Binder,13021253.,2200.00,02/02/2017,Closed,Selected,Investor,Own It Now,3,Farwell,42.444136,-83.064516,"location
(42.444136, -83.064516)"
3771 Rochester,14003551.,1000.00,05/22/2018,Closed,Selected,,Own It Now,5,Nardin Park,42.373416,-83.12154,"location
(42.373416, -83.12154)"
8211 Alpine,16025144.,1000.00,09/30/2016,Closed,Selected,Homebuyer,,6,Midwest,42.355051,-83.147557,"location
(42.355051, -83.147557)"
19737 Wexford,13021682.,1000.00,06/22/2017,Closed,Selected,Homebuyer,Own It Now,3,Pershing,42.439937,-83.065797,"location
(42.439937, -83.065797)"
4734 Canton,15010108.,1000.00,06/29/2018,Closed,Selected,,Own It Now,5,Gratiot Town/Ketterring,42.371365,-83.020386,"location
(42.371365, -83.020386)"
13147 Monica,16021917.,3000.00,12/09/2016,Closed,Selected,Homebuyer,Own It Now,7,Oakman Blvd Community,42.384744,-83.143023,"location
(42.384744, -83.143023)"
9567 Monica,16022052.,1000.00,12/12/2017,Closed,Selected,Homebuyer,Own It Now,6,Midwest,42.367577,-83.141449,"location
(42.367577, -83.141449)"
7420 E Robinwood,15004762.,1000.00,08/30/2016,Closed,Selected,Homebuyer,Own It Now,3,Grant,42.431775,-83.028991,"location
(42.431775, -83.028991)"
5238 Spokane,16003128.,1000.00,06/08/2017,Closed,Selected,Homebuyer,Own It Now,6,Midwest,42.358728,-83.126751,"location
(42.358728, -83.126751)"
19158 Cliff,15006386.,2100.00,04/25/2018,Closed,Selected,,Own It Now,3,Nortown,42.434776,-83.028209,"location
(42.434776, -83.028209)"
18027 Moenart,13016003.,1000.00,07/05/2016,Closed,Selected,Homebuyer,Own It Now,3,Krainz Woods,42.426595,-83.050205,"location
(42.426595, -83.050205)"
19219 Conley,13016747.,1500.00,10/02/2017,Closed,Selected,Homebuyer,Own It Now,3,Farwell,42.435103,-83.053104,"location
(42.435103, -83.053104)"
19177 Albany St,13013495.,100.00,09/27/2016,Closed,Selected,Demo,,3,Farwell,42.434669,-83.045259,"location
(42.434669, -83.045259)"
13138 Santa Rosa,16019957.,1000.00,07/05/2017,Closed,Selected,Investor,Own It Now,7,Oakman Blvd Community,42.384678,-83.14131,"location
(42.384678, -83.14131)"
19699 Fenelon,13017180-1,3100.00,04/12/2017,Closed,Selected,Investor,Own It Now,3,Farwell,42.439584,-83.054448,"location
(42.439584, -83.054448)"
18695 Buffalo,13014934.,1200.00,04/13/2017,Closed,Selected,Homebuyer,Own It Now,3,Krainz Woods,42.431217,-83.048375,"location
(42.431217, -83.048375)"
18556 Revere,13022433.,1300.00,02/07/2017,Closed,Selected,Homebuyer,,3,Conant Gardens,42.429348,-83.067393,"location
(42.429348, -83.067393)"
3945 Field,15007370.,1300.00,07/10/2018,Closed,Selected,,Own It Now,5,Gratiot-Grand,42.36765,-83.014046,"location
(42.36765, -83.014046)"
19434 Concord,15011192.,1000.00,06/14/2017,Closed,Selected,Homebuyer,Own It Now,3,Nortown,42.43777,-83.032687,"location
(42.43777, -83.032687)"
20166 Concord,15011241.,1400.00,03/22/2016,Closed,Selected,Homebuyer,Own It Now,3,Sherwood,42.44447,-83.032849,"location
(42.44447, -83.032849)"
13402 Syracuse,13013569.007L,16000.00,09/29/2017,Closed,Selected,Homebuyer,Own It Now,3,Davison,42.415556,-83.044414,"location
(42.415556, -83.044414)"
13493 Buffalo,13015027.,6000.00,02/13/2018,Closed,Selected,,Own It Now,3,Davison,42.416719,-83.047942,"location
(42.416719, -83.047942)"
19379 Concord,15011364.,1700.00,02/23/2018,Closed,Selected,,Own It Now,3,Nortown,42.436958,-83.033311,"location
(42.436958, -83.033311)"
18941 Evergreen,22096121.002L,1000.00,01/03/2018,Closed,Selected,Homebuyer,Own It Now,1,Holcomb Community,42.427761,-83.239108,"location
(42.427761, -83.239108)"
2927 Drexel,21050931.,1100.00,12/01/2017,Closed,Selected,Homebuyer,Own It Now,4,Riverbend,42.380977,-82.957438,"location
(42.380977, -82.957438)"
15220 Chicago,22004531-2,2000.00,06/08/2017,Closed,Selected,Investor,Own It Now,7,Plymouth-Hubbell,42.365674,-83.194554,"location
(42.365674, -83.194554)"
15210 Chicago,22004533-5,7500.00,07/20/2017,Closed,Selected,Investor,Own It Now,7,Plymouth-Hubbell,42.365679,-83.194368,"location
(42.365679, -83.194368)"
576 Chalmers,21055148.,3500.00,08/08/2017,Closed,Selected,Investor,Own It Now,4,Jefferson Chalmers,42.368195,-82.941089,"location
(42.368195, -82.941089)"
3903 Devonshire,21070673.,2300.00,10/10/2017,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.393449,-82.936917,"location
(42.393449, -82.936917)"
5504 Woodhall,21075919.,1000.00,02/21/2017,Closed,Selected,Homebuyer,Own It Now,4,Cornerstone Village,42.411007,-82.928079,"location
(42.411007, -82.928079)"
16436 Fullerton,22006689-90,1000.00,01/31/2017,Closed,Selected,Investor,Own It Now,1,Schoolcraft Southfield,42.380109,-83.208321,"location
(42.380109, -83.208321)"
23642 Dehner,22012639.001,2100.00,08/29/2017,Closed,Selected,Homebuyer,Own It Now,1,Riverdale,42.411999,-83.274249,"location
(42.411999, -83.274249)"
12320 Riad,21057619.,3500.00,09/29/2017,Closed,Selected,Homebuyer,Own It Now,4,Denby,42.427453,-82.955337,"location
(42.427453, -82.955337)"
6336 Neff,21076247.,1100.00,07/18/2018,Closed,Selected,,Own It Now,4,Cornerstone Village,42.418309,-82.931409,"location
(42.418309, -82.931409)"
12450 Conner,21046354.,3000.00,06/28/2017,Closed,Selected,Investor,Own It Now,4,LaSalle College Park,42.413508,-83.007615,"location
(42.413508, -83.007615)"
12730 Conner,21046373.,3600.00,11/30/2016,Closed,Selected,Homebuyer,Own It Now,4,LaSalle College Park,42.415648,-83.009432,"location
(42.415648, -83.009432)"
15769 Appoline,22021644.,1100.00,06/20/2017,Closed,Selected,Homebuyer,Own It Now,2,Bethune Community,42.406989,-83.171006,"location
(42.406989, -83.171006)"
16052 Lappin,21021642.,2900.00,04/21/2016,Closed,Selected,Homebuyer,Inventory,3,Regent Park,42.437155,-82.954714,"location
(42.437155, -82.954714)"
12108 Lansdowne,21058433.,2200.00,11/02/2016,Closed,Selected,Investor,,4,Moross-Morang,42.427838,-82.949617,"location
(42.427838, -82.949617)"
11604 Rossiter,21058658.014,1200.00,07/06/2017,Closed,Selected,Investor,,4,Denby,42.424686,-82.949288,"location
(42.424686, -82.949288)"
19345 Waltham,21032867-9,1000.00,12/06/2017,Closed,Selected,Homebuyer,Own It Now,3,Pulaski,42.437236,-82.995279,"location
(42.437236, -82.995279)"
5966 Wayburn,21063513.,1800.00,10/28/2016,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.404899,-82.958223,"location
(42.404899, -82.958223)"
11919 Rossiter,21058705.,2000.00,06/06/2018,Closed,Selected,,Own It Now,4,Moross-Morang,42.42784,-82.947651,"location
(42.42784, -82.947651)"
10760 Roxbury,21058824.,1200.00,04/24/2018,Closed,Selected,,Own It Now,4,Yorkshire Woods,42.417569,-82.951901,"location
(42.417569, -82.951901)"
15430 Eastwood,21019346.,5500.00,11/15/2017,Closed,Selected,Homebuyer,Own It Now,4,Mapleridge,42.433719,-82.962324,"location
(42.433719, -82.962324)"
14838 Coram,21022075.,2100.00,08/01/2017,Closed,Selected,Homebuyer,,3,Regent Park,42.43788,-82.969033,"location
(42.43788, -82.969033)"
14913 Coram,21022123.002L,2700.00,06/06/2017,Closed,Selected,Homebuyer,Own It Now,3,Regent Park,42.438636,-82.968402,"location
(42.438636, -82.968402)"
5575 Wayburn,21063875.,1400.00,08/18/2017,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.401533,-82.956701,"location
(42.401533, -82.956701)"
2116 Montclair,21040577.,1500.00,04/07/2017,Closed,Selected,Homebuyer,Own It Now,4,East Village,42.367673,-82.977345,"location
(42.367673, -82.977345)"
19614 Pelkey,21029980.,1000.00,06/29/2017,Closed,Selected,Homebuyer,Own It Now,3,Pulaski,42.440207,-82.986184,"location
(42.440207, -82.986184)"
20250 Pelkey,21030016.,1100.00,11/02/2016,Closed,Selected,Homebuyer,Own It Now,3,Conner Creek,42.446593,-82.986456,"location
(42.446593, -82.986456)"
15803 Fordham,21019963.,3000.00,06/19/2018,Closed,Selected,,Own It Now,4,Mapleridge,42.434963,-82.958028,"location
(42.434963, -82.958028)"
17818 Bradford,21035023.,1700.00,02/03/2017,Closed,Selected,Investor,Own It Now,3,Von Steuben,42.425794,-83.000317,"location
(42.425794, -83.000317)"
14896 Steel,22022304.,2000.00,07/11/2017,Closed,Selected,Homebuyer,Own It Now,2,Bethune Community,42.399116,-83.171012,"location
(42.399116, -83.171012)"
15345 Steel,22022922.,1400.00,12/09/2016,Closed,Selected,Homebuyer,Own It Now,2,Bethune Community,42.402964,-83.171841,"location
(42.402964, -83.171841)"
11003 Lakepointe,21064974.,2600.00,11/17/2017,Closed,Selected,Homebuyer,Own It Now,4,Denby,42.419325,-82.952669,"location
(42.419325, -82.952669)"
18650 Sawyer,22001054.,1000.00,11/02/2017,Closed,Selected,Homebuyer,Own It Now,7,Warrendale,42.347167,-83.223136,"location
(42.347167, -83.223136)"
11610 Greiner,21020416.,2000.00,04/18/2017,Closed,Selected,Homebuyer,Own It Now,3,Von Steuben,42.426934,-83.004008,"location
(42.426934, -83.004008)"
15754 Linnhurst,21018336.,1100.00,03/29/2017,Closed,Selected,Homebuyer,Own It Now,4,Mapleridge,42.431267,-82.958043,"location
(42.431267, -82.958043)"
2134 Dickerson,21048968.,1200.00,06/20/2018,Closed,Selected,,Own It Now,4,Riverbend,42.37629,-82.956116,"location
(42.37629, -82.956116)"
5581 Coplin,21051543.,3100.00,05/17/2017,Closed,Selected,Homebuyer,Own It Now,4,Chandler Park,42.397765,-82.96741,"location
(42.397765, -82.96741)"
1123 Coplin,21051803.,100.00,04/18/2016,Closed,Selected,Demo,Own It Now,4,Riverbend,42.372633,-82.950736,"location
(42.372633, -82.950736)"
5500 Manistique,21061261.,1000.00,07/13/2017,Closed,Selected,Investor,,4,Chandler Park-Chalmers,42.400057,-82.95779,"location
(42.400057, -82.95779)"
19619 Fairport,21031356.,1000.00,10/24/2016,Closed,Selected,Investor,,3,Pulaski,42.440103,-82.991762,"location
(42.440103, -82.991762)"
10035 Greensboro,21065366.,1100.00,07/27/2016,Closed,Selected,Homebuyer,Own It Now,4,Outer Drive-Hayes,42.411878,-82.956143,"location
(42.411878, -82.956143)"
5758 Beaconsfield,21065732.,2100.00,02/02/2017,Closed,Selected,Investor,Own It Now,4,Morningside,42.404572,-82.953334,"location
(42.404572, -82.953334)"
9401 Beaconsfield,21066188.,1000.00,05/04/2017,Closed,Selected,Homebuyer,Own It Now,4,Outer Drive-Hayes,42.408943,-82.956084,"location
(42.408943, -82.956084)"
20550 Westphalia,21031759.,1000.00,10/13/2017,Closed,Selected,Homebuyer,Own It Now,3,Conner Creek,42.448279,-82.992575,"location
(42.448279, -82.992575)"
3496 Haverhill,21069948.,12160.00,05/18/2018,Closed,Selected,,Own It Now,4,Morningside,42.391138,-82.93587,"location
(42.391138, -82.93587)"
5099 Haverhill,21070235.,3100.00,11/21/2017,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.402528,-82.944024,"location
(42.402528, -82.944024)"
4707 Haverhill,21070258.,1400.00,10/26/2016,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.399273,-82.941911,"location
(42.399273, -82.941911)"
20314 Goulburn,21032244.,1800.00,07/19/2017,Closed,Selected,Homebuyer,Own It Now,3,Conner Creek,42.447293,-82.993753,"location
(42.447293, -82.993753)"
551 Algonquin,21047214.,1000.00,11/15/2017,Closed,Selected,Homebuyer,Own It Now,4,Jefferson Chalmers,42.363473,-82.952853,"location
(42.363473, -82.952853)"
487 Algonquin,21047224.,1000.00,08/01/2017,Closed,Selected,Homebuyer,Own It Now,4,Jefferson Chalmers,42.362481,-82.9522,"location
(42.362481, -82.9522)"
5805 Newport,21054004.,1000.00,05/19/2017,Closed,Selected,Homebuyer,Own It Now,4,Chandler Park,42.400928,-82.965414,"location
(42.400928, -82.965414)"
9461 Manistique,21061384.,1000.00,04/21/2016,Closed,Selected,Homebuyer,Own It Now,4,Outer Drive-Hayes,42.409546,-82.962712,"location
(42.409546, -82.962712)"
5511 Manistique,21061457.,1000.00,08/18/2016,Closed,Selected,Homebuyer,Own It Now,4,Chandler Park-Chalmers,42.399994,-82.958406,"location
(42.399994, -82.958406)"
17141 Curtis,22014811-2,1000.00,08/31/2016,Closed,Selected,Homebuyer,Own It Now,2,College Park,42.422691,-83.212116,"location
(42.422691, -83.212116)"
21485 Curtis,22014996.,1000.00,11/30/2016,Closed,Selected,Homebuyer,,1,Holcomb Community,42.421727,-83.254871,"location
(42.421727, -83.254871)"
19369 Bradford,21035229.,1000.00,12/15/2016,Closed,Selected,Homebuyer,,3,Pulaski,42.437343,-83.001459,"location
(42.437343, -83.001459)"
19227 Margareta,22015657.,1100.00,06/13/2018,Closed,Selected,,Own It Now,1,Evergreen-Outer Drive,42.426335,-83.231404,"location
(42.426335, -83.231404)"
20037 Annott,21035567.,1000.00,05/24/2018,Closed,Selected,,Own It Now,3,Conner Creek,42.44411,-83.002951,"location
(42.44411, -83.002951)"
4885 Bedford,21070965.,1000.00,12/07/2017,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.401319,-82.940876,"location
(42.401319, -82.940876)"
3590 Beaconsfield,21065601.,1800.00,04/21/2016,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.389458,-82.943275,"location
(42.389458, -82.943275)"
20200 Rowe,21035888.,1000.00,01/24/2018,Closed,Selected,,Own It Now,3,Conner Creek,42.445444,-83.003534,"location
(42.445444, -83.003534)"
19207 Annott,21035630.,1000.00,09/26/2017,Closed,Selected,Homebuyer,Own It Now,3,Pulaski,42.436078,-83.002627,"location
(42.436078, -83.002627)"
4350 Three Mile Dr,21071126.,1200.00,05/10/2018,Closed,Selected,,Own It Now,4,Morningside,42.398241,-82.936903,"location
(42.398241, -82.936903)"
20560 Barlow,21033253-4,1500.00,06/06/2017,Closed,Selected,Homebuyer,Own It Now,3,Conner Creek,42.448257,-82.996258,"location
(42.448257, -82.996258)"
570 Algonquin,21046792.,2200.00,06/20/2017,Closed,Selected,Investor,Own It Now,4,Jefferson Chalmers,42.363917,-82.952479,"location
(42.363917, -82.952479)"
12801 Payton,21057508.012,1900.00,06/22/2017,Closed,Selected,Investor,Own It Now,4,Moross-Morang,42.431773,-82.954173,"location
(42.431773, -82.954173)"
4390 Chatsworth,21068904.,3600.00,08/15/2017,Closed,Selected,Investor,Own It Now,4,Morningside,42.396611,-82.942983,"location
(42.396611, -82.942983)"
5024 Chatsworth,21068935.,1400.00,05/30/2017,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.400813,-82.945707,"location
(42.400813, -82.945707)"
2564 Lakewood,21054568.,2100.00,09/15/2017,Closed,Selected,Investor,Own It Now,4,Riverbend,42.381105,-82.950358,"location
(42.381105, -82.950358)"
18517 Schoenherr,21029815.,1500.00,08/29/2017,Closed,Selected,Homebuyer,,3,Franklin,42.430795,-82.985296,"location
(42.430795, -82.985296)"
13023 E State Fair,21024313-4,1500.00,05/29/2018,Closed,Selected,,Own It Now,3,Conner Creek,42.442304,-82.990989,"location
(42.442304, -82.990989)"
17145 Rowe,21036095.,3200.00,06/26/2017,Closed,Selected,Investor,Own It Now,3,Von Steuben,42.421093,-83.003195,"location
(42.421093, -83.003195)"
4878 Philip,21060269.,1000.00,02/03/2017,Closed,Selected,Homebuyer,Own It Now,4,Fox Creek,42.395643,-82.956315,"location
(42.395643, -82.956315)"
4650 Berkshire,21069161.,3600.00,06/26/2017,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.39809,-82.942794,"location
(42.39809, -82.942794)"
4415 Chatsworth,21069055.,4000.00,03/13/2018,Closed,Selected,Investor,Own It Now,4,Morningside,42.396708,-82.943739,"location
(42.396708, -82.943739)"
17854 Hoover,21036181.,1100.00,04/14/2017,Closed,Selected,Investor,Own It Now,3,Von Steuben,42.42618,-83.003945,"location
(42.42618, -83.003945)"
3969 Somerset,21067583.,2500.00,02/02/2017,Closed,Selected,Investor,Own It Now,4,Morningside,42.392087,-82.943303,"location
(42.392087, -82.943303)"
15631 Eastburn,21025837.001,1000.00,10/25/2017,Closed,Selected,Investor,Own It Now,3,Regent Park,42.445804,-82.960291,"location
(42.445804, -82.960291)"
16662 Bringard Dr,21025931.,2900.00,06/21/2017,Closed,Selected,Homebuyer,Own It Now,3,Regent Park,42.446367,-82.947444,"location
(42.446367, -82.947444)"
14811 Houston-Whittier,21014563-4,1000.00,01/20/2017,Closed,Selected,Homebuyer,Own It Now,4,Mapleridge,42.420973,-82.969674,"location
(42.420973, -82.969674)"
487 Philip,21060810.,1800.00,01/26/2017,Closed,Selected,Homebuyer,Own It Now,4,Jefferson Chalmers,42.367427,-82.938439,"location
(42.367427, -82.938439)"
13831 Liberal,21022824.,1000.00,07/18/2017,Closed,Selected,Homebuyer,Own It Now,3,Franklin,42.439887,-82.98225,"location
(42.439887, -82.98225)"
19146 Chicago,22004191-2,1600.00,04/06/2018,Closed,Selected,,Own It Now,7,Franklin Park,42.36508,-83.228512,"location
(42.36508, -83.228512)"
13893 Rossini Drive,21024894.,3600.00,08/18/2016,Closed,Selected,Homebuyer,Own It Now,3,Mohican Regent,42.443456,-82.981164,"location
(42.443456, -82.981164)"
11717 Grayton,21074095.,3000.00,01/31/2017,Closed,Selected,Homebuyer,Own It Now,4,Denby,42.422595,-82.955942,"location
(42.422595, -82.955942)"
2909 Lakewood,21054875.,1000.00,01/17/2017,Closed,Selected,Investor,Own It Now,4,Riverbend,42.382542,-82.95234,"location
(42.382542, -82.95234)"
16746 Greydale,22112690.,1700.00,10/05/2017,Closed,Selected,Homebuyer,Own It Now,1,Miller Grove,42.411961,-83.255754,"location
(42.411961, -83.255754)"
15511 Ward,22025169.,1000.00,08/30/2016,Closed,Selected,Homebuyer,Own It Now,2,Bethune Community,42.405585,-83.174191,"location
(42.405585, -83.174191)"
19185 Asbury Park,22061766-7,1000.00,03/16/2018,Closed,Selected,Investor,Own It Now,2,Greenfield,42.431534,-83.209944,"location
(42.431534, -83.209944)"
14049 Mansfield,22057823.,4600.00,01/10/2017,Closed,Selected,Homebuyer,,1,Greenfield-Grand River,42.389083,-83.204972,"location
(42.389083, -83.204972)"
11415 Auburn,22092771.,8000.00,12/12/2017,Closed,Selected,Homebuyer,Own It Now,7,Franklin Park,42.371142,-83.234168,"location
(42.371142, -83.234168)"
8857 Auburn,22092854.,1000.00,08/30/2017,Closed,Selected,Homebuyer,Own It Now,7,Franklin Park,42.358487,-83.233889,"location
(42.358487, -83.233889)"
19318 Fenmore,22072380-1,1300.00,07/26/2017,Closed,Selected,Homebuyer,Own It Now,2,Greenfield,42.432314,-83.218063,"location
(42.432314, -83.218063)"
11374 Plainview,22093791.,1000.00,06/22/2018,Closed,Selected,,Own It Now,7,Franklin Park,42.370597,-83.234642,"location
(42.370597, -83.234642)"
19790 Stahelin,22083352.,2600.00,03/22/2017,Closed,Selected,Investor,Own It Now,1,O'Hair Park,42.436635,-83.22764,"location
(42.436635, -83.22764)"
15465 Lesure,22033200.,1000.00,09/27/2017,Closed,Selected,Homebuyer,Own It Now,2,Bethune Community,42.404829,-83.181673,"location
(42.404829, -83.181673)"
8068 Mansfield,22056993.,1800.00,08/11/2017,Closed,Selected,Homebuyer,Own It Now,7,Warren Ave Community,42.351836,-83.202444,"location
(42.351836, -83.202444)"
7484 Rutland,22068557.,1300.00,10/10/2017,Closed,Selected,Investor,Own It Now,7,Warren Ave Community,42.347045,-83.212441,"location
(42.347045, -83.212441)"
19377 Fenmore,22072564-5,1000.00,11/08/2016,Closed,Selected,Homebuyer,Own It Now,2,Greenfield,42.433517,-83.218712,"location
(42.433517, -83.218712)"
13224 Strathmoor,22037736.,1700.00,07/19/2016,Closed,Selected,Homebuyer,Own It Now,1,Schoolcraft Southfield,42.384515,-83.186996,"location
(42.384515, -83.186996)"
8886 St Marys,22058352.,1000.00,08/03/2017,Closed,Selected,Investor,,7,Joy Community,42.35934,-83.204027,"location
(42.35934, -83.204027)"
19743 Shaftsbury,22087396.049,1500.00,10/18/2016,Closed,Selected,Homebuyer,Own It Now,1,O'Hair Park,42.435864,-83.232076,"location
(42.435864, -83.232076)"
7685 Plainview,22094773.,7600.00,03/10/2017,Closed,Selected,Homebuyer,Own It Now,7,Warrendale,42.348042,-83.234673,"location
(42.348042, -83.234673)"
8855 Sorrento,22024435.,1000.00,04/18/2017,Closed,Selected,Homebuyer,Own It Now,7,Barton-McFarland,42.359524,-83.171784,"location
(42.359524, -83.171784)"
12089 Asbury Park,22062145.,1000.00,10/24/2016,Closed,Selected,Homebuyer,Own It Now,7,Plymouth-I96,42.375902,-83.207696,"location
(42.375902, -83.207696)"
8302 Artesian,22084297.,1100.00,06/21/2016,Closed,Selected,Homebuyer,Own It Now,7,Warrendale,42.353756,-83.225653,"location
(42.353756, -83.225653)"
15725 Strathmoor,22038343.,1100.00,03/30/2017,Closed,Selected,Homebuyer,Own It Now,1,Bethune Community,42.406068,-83.188287,"location
(42.406068, -83.188287)"
19355 Archdale,22071639.,1000.00,09/28/2017,Closed,Selected,Homebuyer,Own It Now,2,Greenfield,42.433104,-83.217639,"location
(42.433104, -83.217639)"
19345 Archdale,22071641-2,1000.00,08/18/2017,Closed,Selected,Homebuyer,Own It Now,2,Greenfield,42.432884,-83.21763,"location
(42.432884, -83.21763)"
15776 Tracey,22031349.,1500.00,01/31/2018,Closed,Selected,Investor,Own It Now,2,Bethune Community,42.407174,-83.180099,"location
(42.407174, -83.180099)"
18960 Westmoreland,22093192.,1000.00,09/20/2017,Closed,Selected,Investor,Own It Now,1,Evergreen-Outer Drive,42.428117,-83.23623,"location
(42.428117, -83.23623)"
6890 Rosemont,22076118.,2000.00,04/07/2017,Closed,Selected,Homebuyer,Own It Now,7,Warrendale,42.342413,-83.217999,"location
(42.342413, -83.217999)"
7429 Mettetal,22060865.,2200.00,12/07/2016,Closed,Selected,Investor,Own It Now,7,Warren Ave Community,42.346392,-83.205064,"location
(42.346392, -83.205064)"
9390 Abington Ave,22066104.,1000.00,08/25/2016,Closed,Selected,Homebuyer,Own It Now,7,Joy Community,42.364656,-83.210223,"location
(42.364656, -83.210223)"
8490 Warwick,22085838.,2500.00,06/27/2017,Closed,Selected,Investor,Own It Now,7,Warrendale,42.355407,-83.22701,"location
(42.355407, -83.22701)"
7302 Faust,22078403.,1000.00,10/31/2017,Closed,Selected,Homebuyer,Own It Now,7,Warrendale,42.344886,-83.22051,"location
(42.344886, -83.22051)"
7610 Faust,22078423.,1300.00,04/28/2016,Closed,Selected,Homebuyer,Own It Now,7,Warrendale,42.347222,-83.220583,"location
(42.347222, -83.220583)"
15770 Robson,22043753.,1000.00,09/12/2016,Closed,Selected,Homebuyer,Non-HHF Demo,1,Belmont,42.406894,-83.192509,"location
(42.406894, -83.192509)"
15880 Robson,22043766.,1800.00,05/31/2016,Closed,Selected,Homebuyer,Own It Now,1,Belmont,42.408326,-83.192566,"location
(42.408326, -83.192566)"
7484 Asbury Park,22061006.,1100.00,12/02/2016,Closed,Selected,Homebuyer,Own It Now,7,Warren Ave Community,42.347151,-83.205503,"location
(42.347151, -83.205503)"
7260 Auburn,22092175.,3700.00,03/09/2018,Closed,Selected,,Own It Now,7,Warrendale,42.344153,-83.23265,"location
(42.344153, -83.23265)"
